time,seconds_elapsed,z,y,x
1701865281451348500,0.165348388671875,-0.5375455617904663,-0.4100312292575836,0.05986303091049194
1701865281460941300,0.17494140625,-0.4446968138217926,-0.1253764033317566,-0.027029991149902344
1701865281470535000,0.184534912109375,-0.26999449729919434,0.05421269312500954,-0.11010521650314331
1701865281480127700,0.194127685546875,-0.0012216945178806782,0.08108997344970703,-0.1785201132297516
1701865281489719800,0.2037197265625,0.3054236173629761,-0.08628217875957489,-0.20051060616970062
1701865281499312600,0.213312744140625,0.5253286361694336,-0.566408097743988,-0.15408621728420258
1701865281508906500,0.222906494140625,0.6035171151161194,-1.3189719915390015,-0.030695075169205666
1701865281518499000,0.2324990234375,0.6035171151161194,-2.0875704288482666,0.14904673397541046
1701865281528091100,0.242091064453125,0.6401679515838623,-2.5676965713500977,0.32374903559684753
1701865281537684200,0.251684326171875,0.7550072073936462,-2.516385316848755,0.4446968138217926
1701865281547277800,0.26127783203125,0.8808417320251465,-1.8090242147445679,0.4593571424484253
1701865281556870700,0.27087060546875,0.9969027042388916,-1.2297883033752441,0.3811686933040619
1701865281566462700,0.280462646484375,1.09219491481781,-0.8730534315109253,0.20035789906978607
1701865281576055600,0.2900556640625,1.178935170173645,-0.6885775923728943,-0.025808297097682953
1701865281585649200,0.299649169921875,1.2510151863098145,-0.571294903755188,-0.22372281551361084
1701865281595242000,0.309241943359375,1.2449066638946533,-0.5676298141479492,-0.4143071472644806
1701865281604834000,0.318833984375,1.1435060501098633,-0.6751389503479004,-0.6378772258758545
1701865281614427000,0.328427001953125,0.9407047629356384,-0.9940012097358704,-0.9188669919967651
1701865281624020500,0.3380205078125,0.8246437907218933,-1.6135530471801758,-1.210852026939392
1701865281633613300,0.34761328125,0.9907942414283752,-2.323357582092285,-1.4906200170516968
1701865281643205400,0.357205322265625,1.1862653493881226,-2.452857255935669,-1.6311148405075073
1701865281652798200,0.366798095703125,1.2302464246749878,-1.8957644701004028,-1.5944640636444092
1701865281662391800,0.376391845703125,1.178935170173645,-1.311641812324524,-1.4698512554168701
1701865281671984600,0.385984619140625,1.1373976469039917,-1.0355387926101685,-1.3476817607879639
1701865281681576700,0.39557666015625,1.0909732580184937,-0.9585720896720886,-1.21818208694458
1701865281691169800,0.405169677734375,1.012784719467163,-0.8974873423576355,-0.9848384857177734
1701865281700763400,0.414763427734375,0.9187142848968506,-0.8950439691543579,-0.6256603002548218
1701865281710356000,0.42435595703125,0.8307522535324097,-1.08074152469635,-0.18585027754306793
1701865281719948300,0.4339482421875,0.8002098798751831,-1.4289244413375854,0.2895416021347046
1701865281729540900,0.443540771484375,0.8759549856185913,-1.9360803365707397,0.7256865501403809
1701865281739134700,0.453134765625,1.0005677938461304,-2.4626307487487793,1.0738694667816162
1701865281748727600,0.4627275390625,1.0286667346954346,-2.83524751663208,1.327981948852539
1701865281758319600,0.472319580078125,0.9663603901863098,-2.9427566528320312,1.4868022203445435
1701865281767912400,0.481912353515625,0.8820634484291077,-2.6825356483459473,1.5381133556365967
1701865281777506000,0.491506103515625,0.8295305967330933,-2.209739923477173,1.4929107427597046
1701865281787099000,0.501098876953125,0.8319739699363708,-1.7235054969787598,1.3731846809387207
1701865281796691000,0.51069091796875,0.8857285380363464,-1.343405842781067,1.203369140625
1701865281806283800,0.52028369140625,0.971247136592865,-1.1088404655456543,0.9810206890106201
1701865281815877400,0.52987744140625,1.0946383476257324,-1.0208784341812134,0.7244648337364197
1701865281825470200,0.53947021484375,1.2510151863098145,-0.9585720896720886,0.448361873626709
1701865281835062300,0.549062255859375,1.4415994882583618,-0.8425110578536987,0.1832541823387146
1701865281844655000,0.558655029296875,1.6639479398727417,-0.6885775923728943,-0.030695075169205666
1701865281854248700,0.568248779296875,1.8850746154785156,-0.5651864409446716,-0.1638597846031189
1701865281863841500,0.577841552734375,2.0671072006225586,-0.5847335457801819,-0.2017323076725006
1701865281873433600,0.58743359375,2.1795029640197754,-0.7973083853721619,-0.14064757525920868
1701865281883026400,0.5970263671875,2.2149322032928467,-1.1406044960021973,-0.001374406274408102
1701865281892620300,0.606620361328125,2.2173755168914795,-1.499782681465149,0.20035789906978607
1701865281902212900,0.616212890625,2.2344791889190674,-1.7369441986083984,0.4337015450000763
1701865281911805000,0.625804931640625,2.3004508018493652,-1.7161753177642822,0.6450546979904175
1701865281921397800,0.635397705078125,2.4262852668762207,-1.3629529476165771,0.8026533126831055
1701865281930991600,0.64499169921875,2.603430986404419,-0.8266290426254272,0.9089407324790955
1701865281940584400,0.65458447265625,2.7781333923339844,-0.31351736187934875,0.9602518677711487
1701865281950176500,0.664176513671875,2.8734254837036133,0.05665608495473862,0.9468132257461548
1701865281959769300,0.673769287109375,2.8428831100463867,0.2301367074251175,0.873511552810669
1701865281969363000,0.683363037109375,2.687727928161621,0.19959434866905212,0.7440119385719299
1701865281978955800,0.692955810546875,2.4397239685058594,-0.0068720318377017975,0.5717530250549316
1701865281988547800,0.7025478515625,2.129413604736328,-0.2927485406398773,0.37383851408958435
1701865281998140700,0.712140625,1.7958909273147583,-0.5517477989196777,0.16615045070648193
1701865282007734300,0.721734375,1.532004952430725,-0.7044596076011658,-0.047798797488212585
1701865282017327000,0.7313271484375,1.3768497705459595,-0.6788040399551392,-0.2677038013935089
1701865282026919200,0.740919189453125,1.3560808897018433,-0.5089884996414185,-0.49860408902168274
1701865282036512000,0.750511962890625,1.4648116827011108,-0.1498102843761444,-0.7356128096580505
1701865282046105600,0.760105712890625,1.6382923126220703,0.35352784395217896,-0.9481876492500305
1701865282055698400,0.769698486328125,1.784895658493042,0.8849649429321289,-1.0984560251235962
1701865282065290500,0.77929052734375,1.8691926002502441,1.1855018138885498,-1.2096302509307861
1701865282074883300,0.78888330078125,1.8814095258712769,1.1085350513458252,-1.274380087852478
1701865282084477000,0.798476806640625,1.822768211364746,0.682163655757904,-1.289040446281433
1701865282094069800,0.80806982421875,1.7103723287582397,0.010231691412627697,-1.242616057395935
1701865282103661800,0.817661865234375,1.582094430923462,-0.7154548764228821,-1.1204465627670288
1701865282113254700,0.827254638671875,1.485580563545227,-1.3055332899093628,-0.9237537384033203
1701865282122848500,0.8368486328125,1.453816533088684,-1.6660858392715454,-0.6623111367225647
1701865282132441000,0.846441162109375,1.5063493251800537,-1.7613780498504639,-0.37765631079673767
1701865282142033200,0.856033203125,1.6676130294799805,-1.6514256000518799,-0.11621369421482086
1701865282151626000,0.8656259765625,1.9168386459350586,-1.395938754081726,0.10750912129878998
1701865282161219800,0.8752197265625,2.189276695251465,-1.074633002281189,0.2761029601097107
1701865282170812700,0.884812744140625,2.4116249084472656,-0.7875348329544067,0.3823903799057007
1701865282180404700,0.89440478515625,2.5093605518341064,-0.5639647245407104,0.43981003761291504
1701865282189997600,0.90399755859375,2.4604928493499756,-0.40636613965034485,0.4581354558467865
1701865282199591200,0.913591064453125,2.279681921005249,-0.35261157155036926,0.4434750974178314
1701865282209184000,0.92318408203125,2.0243477821350098,-0.44423866271972656,0.4031592011451721
1701865282218776000,0.932776123046875,1.770235300064087,-0.6128324866294861,0.342074453830719
1701865282228369000,0.942368896484375,1.5845377445220947,-0.724006712436676,0.2651077210903168
1701865282237962500,0.95196240234375,1.4758069515228271,-0.7154548764228821,0.19058434665203094
1701865282247555300,0.961555419921875,1.3841798305511475,-0.5541911721229553,0.12339114397764206
1701865282257147400,0.9711474609375,1.2424633502960205,-0.24998924136161804,0.05375456064939499
1701865282266740200,0.980740234375,1.060430884361267,0.10918894410133362,-0.031916771084070206
1701865282276333800,0.990333740234375,0.8991671800613403,0.4390464723110199,-0.1369825005531311
1701865282285926700,0.9999267578125,0.7941014170646667,0.6662816405296326,-0.25060009956359863
1701865282295518700,1.009518798828125,0.7317950129508972,0.7847860455513,-0.35444411635398865
1701865282305111600,1.019111572265625,0.6914790868759155,0.8312104344367981,-0.4289674758911133
1701865282314705200,1.028705078125,0.652384877204895,0.816550076007843,-0.4497362971305847
1701865282324298000,1.038298095703125,0.6071822047233582,0.7273663878440857,-0.409420371055603
1701865282333890000,1.04789013671875,0.5595360994338989,0.589314877986908,-0.3067980408668518
1701865282343483100,1.057483154296875,0.5253286361694336,0.44271156191825867,-0.15408621728420258
