time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1701882237906703000,0.146703125,0.9033900499343872,0.40841495990753174,-0.11232197284698486,0.06683860719203949,0.38194698095321655,-0.8079918622970581,-2.828962564468384
1701882237916296000,0.1562958984375,0.9003282785415649,0.41698747873306274,-0.09367640316486359,0.08218967169523239,0.35768383741378784,-0.8263346552848816,-2.8013479709625244
1701882237925889500,0.1658896484375,0.8984419107437134,0.42173194885253906,-0.08344970643520355,0.08933316916227341,0.34326499700546265,-0.8373827934265137,-2.789414405822754
1701882237935482000,0.175482177734375,0.8954851627349854,0.4284036457538605,-0.07628174871206284,0.09358283132314682,0.3357350528240204,-0.8525803685188293,-2.779722213745117
1701882237945074200,0.18507421875,0.8923614621162415,0.4349086880683899,-0.06848613917827606,0.09927313774824142,0.3283044993877411,-0.8673135042190552,-2.7669050693511963
1701882237954667000,0.1946669921875,0.8883379697799683,0.44219741225242615,-0.05803833529353142,0.10930992662906647,0.3203446865081787,-0.8834826350212097,-2.7442169189453125
1701882237964260400,0.20426025390625,0.8852424621582031,0.4466838538646698,-0.048291273415088654,0.1203630194067955,0.31307175755500793,-0.8934235572814941,-2.720404624938965
1701882237973853200,0.213853271484375,0.8834806084632874,0.4485630393028259,-0.04262368381023407,0.1282045990228653,0.31010985374450684,-0.8973299264907837,-2.7031633853912354
1701882237983445000,0.223445068359375,0.8830457329750061,0.44761475920677185,-0.03683140501379967,0.13606871664524078,0.3035452961921692,-0.8954738974571228,-2.6891679763793945
1701882237993037800,0.233037841796875,0.8845253586769104,0.44339677691459656,-0.03305920585989952,0.14114266633987427,0.29488858580589294,-0.8868089318275452,-2.6842763423919678
1701882238002631400,0.24263134765625,0.8875715732574463,0.43814948201179504,-0.036876432597637177,0.1374111771583557,0.29425927996635437,-0.8751561045646667,-2.6959550380706787
1701882238012224300,0.252224365234375,0.890569269657135,0.432781845331192,-0.03825460374355316,0.13462121784687042,0.2883855998516083,-0.8641515374183655,-2.7078235149383545
1701882238021816000,0.261816162109375,0.8929132223129272,0.42808160185813904,-0.03520040586590767,0.13495592772960663,0.2755376696586609,-0.8556212782859802,-2.7153100967407227
1701882238031409000,0.271408935546875,0.8942362070083618,0.424822598695755,-0.028321851044893265,0.13807696104049683,0.25764647126197815,-0.8510338068008423,-2.717914342880249
1701882238041002200,0.281002197265625,0.894692063331604,0.4232223331928253,-0.02014584094285965,0.14143230020999908,0.2383965104818344,-0.8504977226257324,-2.7196547985076904
1701882238050595000,0.290594970703125,0.8944298624992371,0.42324140667915344,-0.011714329943060875,0.14396080374717712,0.21906882524490356,-0.8537448644638062,-2.722466230392456
1701882238060187000,0.300186767578125,0.893480122089386,0.4246288537979126,-0.0026633800007402897,0.14620696008205414,0.19897931814193726,-0.8602660298347473,-2.725665807723999
1701882238069779700,0.30977978515625,0.8921051025390625,0.4267795979976654,0.006983134429901838,0.1481853574514389,0.17750442028045654,-0.8687683343887329,-2.7298624515533447
1701882238079373300,0.319373291015625,0.8905642628669739,0.42913445830345154,0.017191246151924133,0.1498109996318817,0.1539904624223709,-0.8780491948127747,-2.735848903656006
1701882238088966000,0.3289658203125,0.8887665867805481,0.4315881133079529,0.0284689050167799,0.15170735120773315,0.12768177688121796,-0.8879821300506592,-2.7426652908325195
1701882238098558000,0.338557861328125,0.8865538835525513,0.43407943844795227,0.04111966863274574,0.1546170860528946,0.0986233651638031,-0.8984865546226501,-2.748683214187622
1701882238108150800,0.34815087890625,0.8838421702384949,0.43649911880493164,0.05497341975569725,0.15896372497081757,0.06776991486549377,-0.9092940092086792,-2.752551555633545
1701882238117744400,0.357744384765625,0.8810718059539795,0.43833065032958984,0.06867335736751556,0.163898304104805,0.037374917417764664,-0.9188632965087891,-2.7552616596221924
1701882238127337000,0.3673369140625,0.8789317607879639,0.43923431634902954,0.08042683452367783,0.16758202016353607,0.009707033634185791,-0.9257470965385437,-2.7599399089813232
1701882238136929000,0.376928955078125,0.8777720928192139,0.43911823630332947,0.08968691527843475,0.1692560464143753,-0.014712399803102016,-0.9293841123580933,-2.7679948806762695
1701882238146521600,0.386521484375,0.8779255747795105,0.43781206011772156,0.09632454812526703,0.1681929975748062,-0.036529965698719025,-0.9291892647743225,-2.781329393386841
1701882238156115200,0.396115234375,0.879314661026001,0.43512824177742004,0.10151351243257523,0.1648155152797699,-0.05835201218724251,-0.9251171946525574,-2.8001224994659424
1701882238165707800,0.405707763671875,0.8813537359237671,0.4313350021839142,0.10691286623477936,0.16042234003543854,-0.08255785703659058,-0.9183811545372009,-2.822336196899414
1701882238175299800,0.4152998046875,0.8833926916122437,0.4269988238811493,0.11340639740228653,0.1562957465648651,-0.10928423702716827,-0.9105890393257141,-2.844909906387329
1701882238184892700,0.424892578125,0.8851326704025269,0.42227035760879517,0.12124678492546082,0.15338559448719025,-0.13772547245025635,-0.9022533297538757,-2.865219831466675
1701882238194486000,0.434486083984375,0.8868422508239746,0.41691166162490845,0.1296972781419754,0.15124185383319855,-0.16642527282238007,-0.8925927877426147,-2.8835389614105225
1701882238204078800,0.444078857421875,0.8886812925338745,0.41102755069732666,0.1379636824131012,0.1492244303226471,-0.1938982903957367,-0.8815414905548096,-2.900552749633789
1701882238213670700,0.453670654296875,0.8909562826156616,0.4041779637336731,0.14577731490135193,0.1469220221042633,-0.21991372108459473,-0.8680120706558228,-2.916975736618042
1701882238223263500,0.463263427734375,0.8935455083847046,0.39670422673225403,0.15297220647335052,0.14422784745693207,-0.24399225413799286,-0.8527191877365112,-2.9327967166900635
