time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1701881284783064800,0.16406494140625,0.933629035949707,0.2996502220630646,0.14261561632156372,0.13493458926677704,-0.23347757756710052,-0.6410182118415833,-2.932345151901245
1701881284792657200,0.1736572265625,0.9241287112236023,0.3149440884590149,0.1365482211112976,0.1677824705839157,-0.1896168291568756,-0.6788758635520935,-2.8495211601257324
1701881284802250200,0.183250244140625,0.926163375377655,0.32489699125289917,0.11325052380561829,0.15439444780349731,-0.1424352079629898,-0.6903225779533386,-2.8625128269195557
1701881284811842600,0.192842529296875,0.9288671016693115,0.32804086804389954,0.09544462710618973,0.14312708377838135,-0.10838153958320618,-0.6902554035186768,-2.8748199939727783
1701881284821434000,0.20243408203125,0.9322689175605774,0.3299543261528015,0.07532725483179092,0.12779143452644348,-0.07266852259635925,-0.6873157620429993,-2.8951542377471924
1701881284831026400,0.2120263671875,0.935705840587616,0.3288765251636505,0.059339966624975204,0.1130203902721405,-0.047232672572135925,-0.6801075339317322,-2.917898416519165
1701881284840619500,0.22161962890625,0.9386752843856812,0.3249923586845398,0.0516875721514225,0.10294181853532791,-0.03843452036380768,-0.6697196364402771,-2.936506748199463
1701881284850211800,0.2312119140625,0.9412468671798706,0.3201933801174164,0.049471352249383926,0.0953054279088974,-0.04060404747724533,-0.6588295698165894,-2.9536547660827637
1701881284859803100,0.24080322265625,0.9437198638916016,0.31560400128364563,0.04861048609018326,0.08616223931312561,-0.0469004362821579,-0.6485862135887146,-2.97526478767395
1701881284869395700,0.250395751953125,0.94516521692276,0.3126211166381836,0.052126314491033554,0.07882621884346008,-0.0615544430911541,-0.6424703001976013,-2.9956676959991455
1701881284878988800,0.25998876953125,0.9460341930389404,0.3098355531692505,0.059919893741607666,0.07369435578584671,-0.0843452736735344,-0.6373422145843506,-3.0139517784118652
1701881284888580900,0.269580810546875,0.9463698863983154,0.3070116341114044,0.07124237716197968,0.07108056545257568,-0.11331995576620102,-0.6325719952583313,-3.0287787914276123
1701881284898172400,0.27917236328125,0.9457054138183594,0.305282860994339,0.08520791679620743,0.07199452072381973,-0.14563673734664917,-0.6306679248809814,-3.037214756011963
1701881284907764700,0.2887646484375,0.944503128528595,0.30392712354660034,0.09946557134389877,0.0751580223441124,-0.17690105736255646,-0.629909336566925,-3.0405478477478027
1701881284917357800,0.29835791015625,0.9434560537338257,0.30291301012039185,0.11051283776760101,0.07694961130619049,-0.20163801312446594,-0.6292988061904907,-3.0446550846099854
1701881284926950100,0.3079501953125,0.9422963857650757,0.3036113977432251,0.11814498901367188,0.07706727087497711,-0.21964675188064575,-0.6315470337867737,-3.050401210784912
1701881284936541700,0.317541748046875,0.9411632418632507,0.3058716952800751,0.12244168668985367,0.07524793595075607,-0.2313699722290039,-0.6362425088882446,-3.0585238933563232
1701881284946134000,0.327134033203125,0.9402374625205994,0.3090441823005676,0.1239076480269432,0.0713590607047081,-0.23810990154743195,-0.6420440077781677,-3.0696051120758057
