time,seconds_elapsed,z,y,x
1701881991719968000,0.156968017578125,-1.755727767944336,-2.65535306930542,0.5430431962013245
1701881991729560600,0.166560546875,-1.7154117822647095,-2.5649476051330566,0.2814478874206543
1701881991739154000,0.17615380859375,-1.5932424068450928,-2.071382999420166,0.21181128919124603
1701881991748746500,0.18574658203125,-1.4710729122161865,-1.5081819295883179,0.33764582872390747
1701881991758338300,0.19533837890625,-1.4258701801300049,-1.3200409412384033,0.474475622177124
1701881991767931100,0.20493115234375,-1.4356437921524048,-1.443432092666626,0.5430431962013245
1701881991777524500,0.2145244140625,-1.4038797616958618,-1.6181343793869019,0.5772506594657898
1701881991787117000,0.224116943359375,-1.3220261335372925,-1.7060964107513428,0.6126797795295715
1701881991796708900,0.233708984375,-1.2291773557662964,-1.434880256652832,0.5796940326690674
1701881991806301700,0.2433017578125,-1.1483927965164185,-0.6114581227302551,0.44515493512153625
1701881991815895000,0.25289501953125,-1.0494356155395508,-0.050547610968351364,0.45981526374816895
1701881991825487600,0.262487548828125,-1.0066763162612915,0.021532366052269936,0.5686988234519958
1701881991835079400,0.272079345703125,-1.0066763162612915,-0.14706148207187653,0.6358919739723206
1701881991844672000,0.281672119140625,-0.9602518677711487,-0.4133908748626709,0.6615476012229919
1701881991854265600,0.291265625,-0.8588512539863586,-0.7128587365150452,0.6493306159973145
1701881991863858000,0.30085791015625,-0.7415685653686523,-0.9303203821182251,0.6114581227302551
1701881991873450000,0.310449951171875,-0.6438329815864563,-1.0659284591674805,0.573585569858551
1701881991883042600,0.32004248046875,-0.5961869359016418,-1.183211088180542,0.5528167486190796
1701881991892636000,0.329635986328125,-0.6084038615226746,-1.3224843740463257,0.5564818382263184
1701881991902228700,0.339228759765625,-0.6707102656364441,-1.4617575407028198,0.5748072862625122
1701881991911820300,0.3488203125,-0.7537854909896851,-1.5155121088027954,0.5845808386802673
1701881991921413000,0.3584130859375,-0.7879929542541504,-1.48130464553833,0.5723638534545898
1701881991931006500,0.36800634765625,-0.6902574300765991,-1.506960153579712,0.5430431962013245
1701881991940599000,0.37759912109375,-0.5399889945983887,-1.1233481168746948,0.5196782946586609
1701881991950190800,0.38719091796875,-0.416597843170166,-0.8912261724472046,0.48791423439979553
1701881991959783700,0.39678369140625,-0.3127537965774536,-0.7482879161834717,0.5099047422409058
1701881991969377000,0.406376953125,-0.27854636311531067,-0.6872031688690186,0.5796940326690674
1701881991978969600,0.415969482421875,-0.2980934679508209,-0.8105943202972412,0.6774296164512634
1701881991988561400,0.4255615234375,-0.3396310806274414,-1.0085088014602661,0.7983773946762085
1701881991998154000,0.435154052734375,-0.38727715611457825,-1.1270132064819336,0.9168817400932312
1701881992007747600,0.44474755859375,-0.4349232614040375,-1.1025793552398682,1.009730577468872
1701881992017340200,0.454340087890625,-0.4752391576766968,-0.9315420985221863,1.0476030111312866
1701881992026932000,0.463931884765625,-0.499673068523407,-0.7006418108940125,1.01706063747406
1701881992036524500,0.473524658203125,-0.5045598149299622,-0.5296045541763306,0.9229902029037476
1701881992046118000,0.483117919921875,-0.4813476502895355,-0.444085955619812,0.791047215461731
1701881992055710700,0.492710693359375,-0.4434750974178314,-0.446529358625412,0.6591041684150696
1701881992065302500,0.502302490234375,-0.4178195297718048,-0.5063923597335815,0.5515950918197632
1701881992074895000,0.51189501953125,-0.41537612676620483,-0.5833591222763062,0.47203221917152405
1701881992084488400,0.521488525390625,-0.43736663460731506,-0.633448600769043,0.4158342778682709
1701881992094081000,0.5310810546875,-0.47890424728393555,-0.6358919739723206,0.36452311277389526
1701881992103672800,0.5406728515625,-0.5216635465621948,-0.6053496599197388,0.3071034550666809
1701881992113265700,0.550265625,-0.5485408306121826,-0.5686988234519958,0.23624517023563385
1701881992122859000,0.55985888671875,-0.5509842038154602,-0.5564818382263184,0.1519482582807541
1701881992132451600,0.56945166015625,-0.5204418897628784,-0.5821374654769897,0.06398624926805496
1701881992142043400,0.57904345703125,-0.474017471075058,-0.6261184215545654,-0.016645587980747223
1701881992151636200,0.58863623046875,-0.42759308218955994,-0.6187883019447327,-0.08872556686401367
1701881992161229600,0.5982294921875,-0.3970507085323334,-0.4844018816947937,-0.14370182156562805
1701881992170822100,0.607822265625,-0.37139514088630676,-0.3486410677433014,-0.15958385169506073
1701881992180414000,0.6174140625,-0.33596599102020264,-0.27289602160453796,-0.12781979143619537
1701881992190006500,0.627006591796875,-0.3017585575580597,-0.21791976690292358,-0.06184828653931618
1701881992199600000,0.63660009765625,-0.27854636311531067,-0.19226416945457458,0.017561858519911766
1701881992209192400,0.6461923828125,-0.25777754187583923,-0.188599094748497,0.09575030952692032
1701881992218784500,0.655784423828125,-0.23334364593029022,-0.18737739324569702,0.15561333298683167
1701881992228377000,0.665377197265625,-0.18814095854759216,-0.14828316867351532,0.19226416945457458
1701881992237970400,0.674970458984375,-0.12705622613430023,-0.0859767496585846,0.21181128919124603
1701881992247563000,0.68456298828125,-0.07452336698770523,-0.02367033064365387,0.2154763638973236
1701881992257155000,0.694155029296875,-0.0390942245721817,0.016645587980747223,0.20936790108680725
1701881992266747600,0.70374755859375,-0.025655584409832954,0.02641914412379265,0.19470755755901337
1701881992276341000,0.713341064453125,-0.028098974376916885,0.008093725889921188,0.17271706461906433
1701881992285933600,0.72293359375,-0.03420744836330414,-0.04932591691613197,0.15316994488239288
1701881992295525400,0.732525390625,-0.03420744836330414,-0.1385096162557602,0.14095300436019897
1701881992305118200,0.7421181640625,-0.021990500390529633,-0.21425467729568481,0.13362284004688263
1701881992314711600,0.751711669921875,0.0012216945178806782,-0.26190075278282166,0.13117945194244385
1701881992324304100,0.76130419921875,0.021990500390529633,-0.2790044844150543,0.12751436233520508
1701881992333896000,0.77089599609375,0.03787253051996231,-0.2692309319972992,0.1238492801785469
1701881992343488800,0.78048876953125,0.04886778071522713,-0.23624517023563385,0.1250709742307663
1701881992353082000,0.79008203125,0.06352811306715012,-0.2032594233751297,0.12873606383800507
1701881992362674700,0.7996748046875,0.07696675509214401,-0.19226416945457458,0.1360662281513214
1701881992372266500,0.8092666015625,0.09773556143045425,-0.18737739324569702,0.13973131775856018
1701881992381859000,0.818859130859375,0.12827792763710022,-0.19959434866905212,0.1372879147529602
1701881992391452700,0.82845263671875,0.16370706260204315,-0.21181128919124603,0.1372879147529602
1701881992401045200,0.838045166015625,0.19180603325366974,-0.2020377367734909,0.1360662281513214
1701881992410637000,0.847636962890625,0.2089097648859024,-0.18615570664405823,0.12995775043964386
1701881992420229600,0.857229736328125,0.20646637678146362,-0.1910424828529358,0.11407572776079178
1701881992429823000,0.866822998046875,0.1966928243637085,-0.1898207813501358,0.0859767496585846
1701881992439415600,0.87641552734375,0.19180603325366974,-0.18126893043518066,0.04810422286391258
1701881992449007600,0.886007568359375,0.17958909273147583,-0.15316994488239288,0.0016798300202935934
1701881992458600200,0.89560009765625,0.17225892841815948,-0.10674555599689484,-0.05085303261876106
1701881992468193500,0.905193603515625,0.17470231652259827,-0.0859767496585846,-0.10338589549064636
1701881992477786000,0.9147861328125,0.19058434665203094,-0.10430216789245605,-0.15469707548618317
1701881992487378000,0.9243779296875,0.21746163070201874,-0.14095300436019897,-0.19623468816280365
1701881992496970800,0.933970703125,0.24556060135364532,-0.1910424828529358,-0.21822518110275269
1701881992506564000,0.943564208984375,0.26877278089523315,-0.2411319613456726,-0.2157817929983139
1701881992516156700,0.95315673828125,0.2907632887363434,-0.27656111121177673,-0.18523943424224854
1701881992525748500,0.96274853515625,0.3127537965774536,-0.2790044844150543,-0.1363716572523117
1701881992535341300,0.97234130859375,0.34940463304519653,-0.25212720036506653,-0.07528692483901978
1701881992544934700,0.9819345703125,0.4324798583984375,-0.1910424828529358,-0.009315420873463154
1701881992554527200,0.99152734375,0.546097457408905,-0.1250709742307663,0.06887302547693253
1701881992564119000,1.001119140625,0.6352811455726624,-0.06398624926805496,0.1507265567779541
1701881992573711600,1.010711669921875,0.6743753552436829,-0.012675080448389053,0.2313583940267563
1701881992583305200,1.02030517578125,0.6804838180541992,0.021532366052269936,0.296108216047287
1701881992592897800,1.029897705078125,0.6890357136726379,0.054518118500709534,0.34375429153442383
1701881992602489600,1.039489501953125,0.7232431769371033,0.07773031294345856,0.3730749487876892
1701881992612082200,1.049082275390625,0.7831062078475952,0.08383878320455551,0.38040512800216675
1701881992621675500,1.058675537109375,0.864959716796875,0.058183200657367706,0.3755183517932892
1701881992631268400,1.068268310546875,0.9651386737823486,0.025197450071573257,0.3608580231666565
1701881992640860200,1.077860107421875,1.0702043771743774,0.02886253222823143,0.3352024257183075
1701881992650452700,1.08745263671875,1.178935170173645,0.07773031294345856,0.296108216047287
1701881992660046000,1.097046142578125,1.2949961423873901,0.14492350816726685,0.24968381226062775
1701881992669639000,1.106638916015625,1.4281609058380127,0.23288552463054657,0.2032594233751297
1701881992679230700,1.116230712890625,1.557660460472107,0.32573428750038147,0.14217470586299896
1701881992688823300,1.1258232421875,1.6163018941879272,0.3232909142971039,0.06154286116361618
1701881992698416600,1.135416748046875,1.6224102973937988,0.252432644367218,-0.019088976085186005
1701881992708009500,1.145009521484375,1.580872654914856,0.10827267915010452,-0.08139539510011673
1701881992717601000,1.15460107421875,1.479472041130066,-0.08108997344970703,-0.11315945535898209
1701881992727193900,1.16419384765625,1.3304253816604614,-0.24601873755455017,-0.10949437320232391
1701881992736787200,1.173787109375,1.1520578861236572,-0.3718532621860504,-0.08017370104789734
1701881992746379800,1.1833798828125,0.9785773158073425,-0.4599680006504059,-0.04840964451432228
1701881992755971600,1.1929716796875,0.8405258059501648,-0.5088357925415039,-0.021532366052269936
1701881992765564400,1.202564453125,0.7721109390258789,-0.5002838969230652,-0.0007635590736754239
1701881992775157800,1.21215771484375,0.7806627750396729,-0.39384377002716064,-0.001985253533348441
1701881992784750300,1.221750244140625,0.8429692387580872,-0.18493400514125824,-0.039857782423496246
1701881992794342100,1.231342041015625,0.9089407324790955,-0.004123218823224306,-0.10338589549064636
1701881992803935000,1.24093505859375,0.9211576581001282,0.02886253222823143,-0.17302247881889343
1701881992813528300,1.2505283203125,0.8625163435935974,-0.052990999072790146,-0.2279987335205078
1701881992823121000,1.260120849609375,0.7855495810508728,-0.18371231853961945,-0.2414373755455017
1701881992832712700,1.269712646484375,0.7317950129508972,-0.31687700748443604,-0.20600824058055878
1701881992842305300,1.27930517578125,0.7195780873298645,-0.41705596446990967,-0.14003673195838928
1701881992851899000,1.28889892578125,0.7598940134048462,-0.46485477685928345,-0.0594048947095871
1701881992861491500,1.298491455078125,0.8783983588218689,-0.46607646346092224,0.02489202655851841
1701881992871083300,1.308083251953125,1.0653176307678223,-0.4831801950931549,0.09575030952692032
1701881992880675800,1.31767578125,1.249793529510498,-0.648108959197998,0.1495048701763153
1701881992890269200,1.327269287109375,1.3707412481307983,-0.943759024143219,0.21181128919124603
1701881992899862000,1.336862060546875,1.447708010673523,-1.206423282623291,0.2814478874206543
1701881992909453800,1.346453857421875,1.573542594909668,-1.387234091758728,0.32909396290779114
1701881992919046400,1.35604638671875,1.770235300064087,-1.5142903327941895,0.3486410677433014
1701881992928639700,1.3656396484375,1.980366826057434,-1.6108042001724243,0.38040512800216675
1701881992938232600,1.375232666015625,2.1819465160369873,-1.7366387844085693,0.4243861436843872
1701881992947824000,1.38482421875,2.3700873851776123,-1.9577654600143433,0.4634803533554077
1701881992957417000,1.3944169921875,2.4800398349761963,-2.152014970779419,0.4793623983860016
1701881992967010300,1.40401025390625,2.4947001934051514,-2.1886656284332275,0.4915793240070343
1701881992976603000,1.413602783203125,2.4885916709899902,-2.073826551437378,0.5196782946586609
1701881992986194700,1.423194580078125,2.5044736862182617,-1.9040108919143677,0.5699204802513123
1701881992995787500,1.43278759765625,2.554563283920288,-1.7610726356506348,0.6542174220085144
1701881993005380900,1.442380859375,2.6449687480926514,-1.6902143955230713,0.762948215007782
1701881993014973400,1.451973388671875,2.78302001953125,-1.7207567691802979,0.8851176500320435
1701881993024565200,1.461565185546875,2.9210715293884277,-1.790393352508545,1.009730577468872
1701881993034158000,1.471157958984375,3.0126986503601074,-1.8331526517868042,1.12823486328125
1701881993043751400,1.48075146484375,3.087222099304199,-1.8246008157730103,1.2504043579101562
1701881993053344000,1.490343994140625,3.1861793994903564,-1.8013886213302612,1.3908991813659668
1701881993062935800,1.499935791015625,3.3193440437316895,-1.7867282629013062,1.5484977960586548
1701881993072528400,1.5095283203125,3.5197019577026367,-1.8319308757781982,1.7317520380020142
1701881993082122000,1.5191220703125,3.804356813430786,-2.035953998565674,1.9504352807998657
1701881993091714600,1.528714599609375,4.091454982757568,-2.3682548999786377,2.2033259868621826
1701881993101306400,1.538306396484375,4.289522171020508,-2.663904905319214,2.4830942153930664
1701881993110899000,1.54789892578125,4.406805038452148,-2.8129515647888184,2.7958478927612305
1701881993120492500,1.557492431640625,4.582728862762451,-2.7689707279205322,3.1367006301879883
1701881993130085000,1.567085205078125,4.88082218170166,-2.5417354106903076,3.462893009185791
1701881993139677000,1.576677001953125,5.186245918273926,-2.253415584564209,3.7328875064849854
1701881993149269500,1.58626953125,5.338957786560059,-2.2033259868621826,3.853835344314575
1701881993158863000,1.595863037109375,5.316967487335205,-2.713994264602661,3.731665849685669
1701881993168455400,1.605455322265625,5.194797992706299,-3.6266002655029297,3.4726667404174805
1701881993178047500,1.615047607421875,4.97244930267334,-4.436583518981934,3.2796390056610107
1701881993187640000,1.62464013671875,4.756209373474121,-4.759110927581787,3.2552051544189453
1701881993197233400,1.6342333984375,4.698789596557617,-4.530653953552246,3.323619842529297
1701881993206826000,1.643825927734375,4.830732822418213,-3.894151210784912,3.382261276245117
1701881993216418000,1.65341796875,5.027425765991211,-3.120818614959717,3.3333935737609863
1701881993226010600,1.6630107421875,5.171585559844971,-2.5441787242889404,3.1550261974334717
1701881993235604000,1.67260400390625,5.227783679962158,-2.3035049438476562,2.881366491317749
1701881993245196500,1.682196533203125,5.213123321533203,-2.346264362335205,2.577164649963379
1701881993254788400,1.691788330078125,5.116609573364258,-2.429339647293091,2.305948495864868
1701881993264381200,1.701381103515625,4.9541239738464355,-2.407349109649658,2.1300244331359863
1701881993273974500,1.710974609375,4.752544403076172,-2.2631890773773193,2.010298252105713
1701881993283567000,1.720567138671875,4.5375261306762695,-2.0897085666656494,1.868581771850586
1701881993293159000,1.730158935546875,4.285857200622559,-2.0054116249084473,1.646233320236206
1701881993302751700,1.739751708984375,3.946073293685913,-2.0383973121643066,1.252847671508789
1701881993312345000,1.749344970703125,3.6113290786743164,-1.9492136240005493,0.7372926473617554
1701881993321937700,1.758937744140625,3.3217873573303223,-1.5057384967803955,0.19959434866905212
1701881993331529500,1.768529541015625,3.0530145168304443,-0.8167027831077576,-0.36971530318260193
1701881993341122000,1.7781220703125,2.806232213973999,-0.18371231853961945,-0.913369357585907
1701881993350715600,1.787715576171875,2.5582282543182373,0.24754585325717926,-1.255443811416626
1701881993360308200,1.79730810546875,2.3016724586486816,0.5175403356552124,-1.349514365196228
1701881993369900000,1.806900146484375,1.997470498085022,0.49799323081970215,-1.2982031106948853
1701881993379492600,1.81649267578125,1.73969304561615,0.34161633253097534,-1.380056619644165
1701881993389086200,1.826086181640625,1.604084849357605,-0.010231691412627697,-1.112505555152893
1701881993398678800,1.8356787109375,1.550330400466919,-0.07986827939748764,-0.9793408513069153
1701881993408270600,1.8452705078125,1.5930896997451782,0.04107947647571564,-0.9353598356246948
1701881993417863200,1.85486328125,1.7103723287582397,0.22311195731163025,-0.9145910739898682
1701881993427456500,1.86445654296875,1.6492875814437866,0.5028799772262573,-0.783869743347168
1701881993437049000,1.874049072265625,1.0396620035171509,0.778982937335968,-0.34161633253097534
1701881993446641200,1.88364111328125,0.7696675658226013,0.6055023670196533,-0.04963133856654167
1701881993456233700,1.893233642578125,0.8209787011146545,0.6482616662979126,0.034665580838918686
1701881993465827000,1.9028271484375,0.9150491952896118,0.9463551044464111,0.020005248486995697
1701881993475419600,1.912419677734375,1.1141854524612427,1.135717749595642,-0.08872556686401367
1701881993485011500,1.922011474609375,1.345085620880127,0.9671239256858826,-0.2707580327987671
1701881993494604300,1.931604248046875,1.572320818901062,0.5175403356552124,-0.46989426016807556
1701881993504197600,1.94119775390625,1.534448266029358,0.2939702570438385,-0.43080002069473267
1701881993513790200,1.950790283203125,1.4025052785873413,0.10705098509788513,-0.23288552463054657
1701881993523382000,1.960382080078125,1.3377554416656494,-0.22647161781787872,-0.12171131372451782
1701881993532974800,1.969974853515625,1.3353121280670166,-0.5357130169868469,-0.11804623156785965
1701881993542568200,1.979568115234375,1.3536375761032104,-0.679872989654541,-0.18646112084388733
1701881993552160800,1.989160888671875,1.4037270545959473,-0.7067502737045288,-0.2548760175704956
1701881993561752600,1.998752685546875,1.4318259954452515,-0.679872989654541,-0.2829749882221222
1701881993571345400,2.008345458984375,1.3731846809387207,-0.6175665855407715,-0.29030516743659973
1701881993580938800,2.017938720703125,1.2278029918670654,-0.6224533319473267,-0.30374380946159363
1701881993590531300,2.02753125,1.0726478099822998,-0.6664343476295471,-0.3245126008987427
1701881993600123100,2.037123046875,0.9773555994033813,-0.7128587365150452,-0.3465031087398529
1701881993609715700,2.0467158203125,0.9345963001251221,-0.7153021693229675,-0.36849361658096313
1701881993619309300,2.056309326171875,0.8979454636573792,-0.5980194807052612,-0.41858309507369995
1701881993628902000,2.06590185546875,0.8026533126831055,-0.3877353072166443,-0.41736137866973877
1701881993638493700,2.07549365234375,0.6584933400154114,-0.32542887330055237,-0.30740886926651
1701881993648086300,2.085086181640625,0.522885262966156,-0.34253260493278503,-0.08628217875957489
1701881993657679600,2.0946796875,0.4202629029750824,-0.31443363428115845,0.19715094566345215
1701881993667272400,2.1042724609375,0.36284327507019043,-0.28999972343444824,0.40850409865379333
1701881993676864300,2.1138642578125,0.3017585575580597,-0.2582356929779053,0.5821374654769897
1701881993686456800,2.123456787109375,0.21990501880645752,-0.3046600818634033,0.7421793937683105
1701881993696050200,2.13305029296875,0.2651077210903168,-0.6041279435157776,0.8252546191215515
1701881993705643000,2.14264306640625,0.6817055344581604,-0.6920899152755737,0.8667922616004944
1701881993715234600,2.152234619140625,1.0677610635757446,-0.09086353331804276,0.9242119193077087
1701881993724827400,2.161827392578125,1.327981948852539,0.43324342370033264,1.0463813543319702
1701881993734420700,2.171420654296875,1.6810516119003296,0.44546034932136536,1.2015365362167358
1701881993744013300,2.181013427734375,1.8948482275009155,0.4027010500431061,1.3212625980377197
1701881993753605000,2.190605224609375,1.7897825241088867,0.18035265803337097,1.4312151670455933
1701881993763198000,2.200197998046875,1.8850746154785156,0.18279604613780975,1.5790401697158813
1701881993772791300,2.209791259765625,1.8581973314285278,0.46989426016807556,1.7366387844085693
1701881993782383900,2.2193837890625,1.557660460472107,0.5212054252624512,1.7965017557144165
1701881993791975700,2.2289755859375,1.1850436925888062,0.27320143580436707,1.7048747539520264
1701881993801568500,2.238568603515625,0.8515210747718811,-0.08964183181524277,1.5057384967803955
1701881993811161900,2.248161865234375,0.5522059202194214,-0.31321191787719727,1.294385313987732
1701881993820754400,2.25775439453125,0.28098973631858826,-0.39140036702156067,1.003622055053711
1701881993830346200,2.26734619140625,0.1319430023431778,-0.38040512800216675,0.3742966651916504
1701881993839938800,2.276938720703125,0.13438639044761658,-0.42331716418266296,-0.5627430081367493
1701881993849532400,2.286532470703125,0.09040539711713791,-0.5088357925415039,-1.5364335775375366
1701881993859124700,2.296124755859375,0.006108472589403391,-0.4978405237197876,-2.3794028759002686
1701881993868716800,2.305716796875,-0.1832541823387146,-0.04810422286391258,-2.611524820327759
1701881993878309400,2.315309326171875,-0.32252734899520874,1.002553105354309,-2.219360828399658
1701881993887902700,2.32490283203125,-0.0659715011715889,1.6915887594223022,-1.7025840282440186
1701881993897495300,2.334495361328125,1.0152281522750854,1.5743061304092407,-1.3739482164382935
1701881993907087400,2.34408740234375,1.9082868099212646,1.0037747621536255,-1.2249014377593994
1701881993916680000,2.353679931640625,0.8942803740501404,-0.22402822971343994,-0.645818293094635
1701881993926273300,2.363273193359375,-0.045202698558568954,-0.9058864712715149,0.16660858690738678
1701881993935865900,2.372865966796875,-0.2773246467113495,-0.6212316751480103,0.32665055990219116
1701881993945457700,2.382457763671875,-0.19302773475646973,-0.3095468580722809,-0.04718795046210289
1701881993955050500,2.392050537109375,0.030542362481355667,-0.39384377002716064,-0.5212054252624512
1701881993964643800,2.401643798828125,0,-0.164165198802948,-0.8241856694221497
1701881993974236400,2.411236328125,-0.20768806338310242,-0.032222192734479904,-0.8742751479148865
1701881993983828200,2.420828125,-0.2651077210903168,-0.0004581354442052543,-0.7765395641326904
1701881993993421000,2.430421142578125,-0.20646637678146362,0.16813570261001587,-0.5444176197052002
1701881994003014400,2.440014404296875,-0.1172826737165451,0.38071054220199585,-0.2304421216249466
1701881994012607000,2.44960693359375,-0.012216945178806782,0.5798467397689819,-0.020310672000050545
1701881994022198800,2.45919873046875,0.030542362481355667,0.5859552621841431,0.0065666078589856625
1701881994031791400,2.468791259765625,0.05864133685827255,0.8791618943214417,-0.17057909071445465
1701881994041385000,2.478385009765625,0.1710372269153595,1.6134003400802612,-0.5260922312736511
1701881994050977500,2.4879775390625,0.17714570462703705,1.3372973203659058,-0.73255854845047
1701881994060569300,2.4975693359375,-0.03542914241552353,0.3245126008987427,-0.5749599933624268
1701881994070162000,2.507161865234375,-0.20524467527866364,-0.07864658534526825,-0.27686652541160583
1701881994079755300,2.51675537109375,-0.20280128717422485,0.10582929104566574,-0.07650861889123917
1701881994089347800,2.526347900390625,-0.1966928243637085,0.34283801913261414,0.052990999072790146
