time,seconds_elapsed,z,y,x
1701864817001839400,0.17683935546875,-0.45080527663230896,-1.2053543329238892,-0.9762866497039795
1701864817011432000,0.186431884765625,-0.28098973631858826,-1.19191575050354,-0.9042066335678101
1701864817021025300,0.196025390625,-0.13560809195041656,-1.1711468696594238,-0.811357855796814
1701864817030617900,0.205617919921875,-0.014660334214568138,-1.2065759897232056,-0.7637118101119995
1701864817040209700,0.215209716796875,0.1319430023431778,-1.4228159189224243,-0.7478297352790833
1701864817049802200,0.22480224609375,0.3176405727863312,-1.7088452577590942,-0.7441646456718445
1701864817059395600,0.2343955078125,0.5399889945983887,-1.9849481582641602,-0.728282630443573
1701864817068988200,0.24398828125,0.7537854909896851,-2.241503953933716,-0.6855233311653137
1701864817078580000,0.253580078125,0.9040539264678955,-2.4833996295928955,-0.6329904794692993
1701864817088172500,0.263172607421875,0.9651386737823486,-2.7326252460479736,-0.5633538961410522
1701864817097766000,0.272765869140625,0.9517000317573547,-2.9207661151885986,-0.4656183123588562
1701864817107358500,0.2823583984375,0.8918370008468628,-2.9720773696899414,-0.3471139669418335
1701864817116950300,0.2919501953125,0.818535327911377,-2.8914453983306885,-0.21028417348861694
1701864817126542800,0.30154296875,0.7562289237976074,-2.713078022003174,-0.072232685983181
1701864817136136200,0.31113623046875,0.7415685653686523,-2.5212719440460205,0.0525328628718853
1701864817145728800,0.320728759765625,0.7916580438613892,-2.3966591358184814,0.17470231652259827
1701864817155320600,0.330320556640625,0.9064973592758179,-2.3673386573791504,0.2993151545524597
1701864817164913200,0.3399130859375,1.054322361946106,-2.391772508621216,0.40071579813957214
1701864817174506500,0.349506591796875,1.2168077230453491,-2.4284231662750244,0.4593571424484253
1701864817184099000,0.35909912109375,1.3963968753814697,-2.444305419921875,0.4850127100944519
1701864817193691000,0.36869091796875,1.5930896997451782,-2.3771121501922607,0.48989951610565186
1701864817203283500,0.378283447265625,1.7714570760726929,-2.1791975498199463,0.4752391576766968
1701864817212876800,0.387876708984375,1.8972915410995483,-1.8982079029083252,0.4605788290500641
1701864817222469400,0.397469482421875,1.9595980644226074,-1.6392086744308472,0.4715740978717804
1701864817232061200,0.407061279296875,1.9693715572357178,-1.4643535614013672,0.5241069197654724
1701864817241653800,0.41665380859375,1.9473810195922852,-1.4240376949310303,0.6157340407371521
1701864817251247000,0.4262470703125,1.9412726163864136,-1.4716837406158447,0.7232431769371033
1701864817260839700,0.435839599609375,1.951046109199524,-1.5034477710723877,0.818535327911377
1701864817270431500,0.445431396484375,1.9205037355422974,-1.4069339036941528,0.8588512539863586
1701864817280024000,0.455024169921875,1.832541823387146,-1.154043197631836,0.818535327911377
1701864817289617400,0.464617431640625,1.7177025079727173,-0.858393132686615,0.726908266544342
1701864817299210000,0.4742099609375,1.6138584613800049,-0.700794517993927,0.6438329815864563
1701864817308801800,0.4838017578125,1.5478869676589966,-0.7508839964866638,0.601073682308197
1701864817318394400,0.493394287109375,1.52711820602417,-0.936581552028656,0.5900784730911255
1701864817327987700,0.50298779296875,1.479472041130066,-1.0392038822174072,0.5864133834838867
