time,seconds_elapsed,z,y,x
1697745303451179300,0.04317919921875,0.13557499647140503,-0.49252501130104065,-0.4661250114440918
1697745303460598000,0.052597900390625,0.27114999294281006,-0.4265249967575073,-0.37207499146461487
1697745303470017000,0.06201708984375,0.39586248993873596,-0.2872374951839447,-0.32202500104904175
1697745303479436000,0.07143603515625,0.49114999175071716,-0.057612501084804535,-0.3293125033378601
1697745303488855000,0.08085498046875,0.5436750054359436,0.10862500220537186,-0.36973750591278076
1697745303498274000,0.090274169921875,0.5119125247001648,0.11838749796152115,-0.4235000014305115
1697745303507693000,0.099693115234375,0.4606249928474426,0.062150001525878906,-0.48083749413490295
1697745303517112300,0.1091123046875,0.4629625082015991,-0.0611874982714653,-0.544362485408783
1697745303526531000,0.118531005859375,0.5387250185012817,-0.17489999532699585,-0.6164125204086304
1697745303535950000,0.1279501953125,0.7073000073432922,-0.3984749913215637,-0.6788374781608582
1697745303545369000,0.137369140625,0.9821624755859375,-0.7893875241279602,-0.5871250033378601
1697745303554788000,0.1467880859375,1.285212516784668,-1.1412500143051147,-0.33550000190734863
1697745303564207000,0.15620703125,1.4305499792099,-1.2487750053405762,-0.03739999979734421
1697745303573625900,0.1656259765625,1.338974952697754,-0.9922000169754028,0.18988749384880066
1697745303583044900,0.175044921875,1.106874942779541,-0.344712495803833,0.3254624903202057
1697745303592464000,0.1844638671875,0.8112499713897705,0.5740625262260437,0.40851250290870667
1697745303601883000,0.1938828125,0.49348750710487366,1.1433124542236328,0.4879874885082245
1697745303611302000,0.203302001953125,0.21615000069141388,1.049262523651123,0.6113250255584717
1697745303620721000,0.212720947265625,0.05252499878406525,0.949162483215332,0.8288499712944031
1697745303630140000,0.222139892578125,-0.06971249729394913,0.6705874800682068,1.0987625122070312
1697745303639559000,0.231558837890625,-0.10752499848604202,0.11591249704360962,1.213712453842163
1697745303648978000,0.24097802734375,-0.023237500339746475,-0.41304999589920044,0.8936125040054321
1697745303658396700,0.250396728515625,0.11604999750852585,-0.5988125205039978,0.4464625120162964
1697745303667815700,0.259815673828125,0.34443750977516174,-0.7526749968528748,0.09459999948740005
1697745303677234700,0.269234619140625,0.5094375014305115,-0.9334874749183655,-0.20845000445842743
1697745303686654000,0.278654052734375,0.5802500247955322,-1.005674958229065,-0.3928374946117401
1697745303696072700,0.28807275390625,0.5754374861717224,-1.0300124883651733,-0.469837486743927
1697745303705491700,0.29749169921875,0.5179625153541565,-1.1387749910354614,-0.469837486743927
1697745303714910700,0.30691064453125,0.4507249891757965,-1.4026374816894531,-0.4661250114440918
