time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1701857770831979000,0.15197900390625,-0.9538989663124084,-0.26398760080337524,0.036269064992666245,0.13810105621814728,-0.004335548263043165,-0.5394364595413208,2.852841377258301
1701857770841572400,0.161572265625,-0.9597799777984619,-0.25867363810539246,0.013189563527703285,0.10833477228879929,-0.035475462675094604,-0.5229030251502991,2.907301664352417
1701857770851166500,0.17116650390625,-0.9635067582130432,-0.25445613265037537,-0.00725060049444437,0.08279043436050415,-0.06436996906995773,-0.5111033320426941,2.953338384628296
1701857770860759800,0.180759765625,-0.9656345248222351,-0.2514941096305847,-0.026458051055669785,0.060005005449056625,-0.09293106943368912,-0.5035381317138672,2.9935507774353027
1701857770870352100,0.19035205078125,-0.9663655757904053,-0.250142902135849,-0.04345693811774254,0.040958620607852936,-0.1193745955824852,-0.5005397200584412,3.0263254642486572
1701857770879945500,0.199945556640625,-0.9662545919418335,-0.2497657835483551,-0.05694187805056572,0.026957601308822632,-0.14121994376182556,-0.5002040863037109,3.049678087234497
1701857770889539600,0.20953955078125,-0.965657651424408,-0.2504127025604248,-0.0668710246682167,0.018084656447172165,-0.1583210825920105,-0.5020313262939453,3.063464641571045
1701857770899133000,0.2191328125,-0.9646037817001343,-0.252649188041687,-0.07453986257314682,0.012319029308855534,-0.17247198522090912,-0.5070222020149231,3.071263313293457
1701857770908725200,0.228725341796875,-0.9631525874137878,-0.25595834851264954,-0.08237204700708389,0.006106188986450434,-0.18694210052490234,-0.5144405961036682,3.0796048641204834
1701857770918318600,0.238318603515625,0.9612572193145752,0.2594371438026428,0.09304355084896088,0.004453231580555439,-0.2052660435438156,-0.5231373906135559,3.0957281589508057
1701857770927912700,0.24791259765625,0.9590101838111877,0.2603471577167511,0.10950035601854324,0.022989962249994278,-0.23142698407173157,-0.5286706686019897,3.1266281604766846
1701857770937506000,0.257506103515625,0.9564482569694519,0.25671279430389404,0.1303861141204834,0.0480077788233757,-0.2631908655166626,-0.5277422666549683,-3.112778663635254
1701857770947098600,0.2670986328125,0.9536993503570557,0.2519368529319763,0.1478428691625595,0.07160919159650803,-0.28825801610946655,-0.5255835056304932,-3.069749593734741
1701857770956692000,0.27669189453125,0.951331377029419,0.2502868175506592,0.15653827786445618,0.08843593299388885,-0.2979544401168823,-0.5281063914299011,-3.037318706512451
1701857770966285800,0.286285888671875,0.9502406716346741,0.2525668144226074,0.1551869958639145,0.09575837105512619,-0.290658563375473,-0.5348586440086365,-3.020885944366455
1701857770975879200,0.295879150390625,0.9506472945213318,0.2570275664329529,0.14617805182933807,0.09401329606771469,-0.27139079570770264,-0.5423737168312073,-3.0203323364257812
1701857770985471700,0.3054716796875,0.9517005085945129,0.2601883113384247,0.13633278012275696,0.08933975547552109,-0.2519594132900238,-0.5463857054710388,-3.0253384113311768
1701857770995065000,0.315065185546875,0.9530154466629028,0.2594235837459564,0.13024277985095978,0.08658943325281143,-0.23982398211956024,-0.543371319770813,-3.0274789333343506
1701857771004659000,0.324658935546875,0.9541111588478088,0.25657689571380615,0.12762127816677094,0.08690818399190903,-0.23367692530155182,-0.5372652411460876,-3.024517774581909
