time,seconds_elapsed,z,y,x
1697726931091471400,0.137471435546875,0,0,0
1697726931101063000,0.14706298828125,-0.2395029067993164,0.01848888397216797,0.0169333815574646
1697726931110653700,0.15665380859375,-0.503960132598877,-0.0351872444152832,0.023446112871170044
1697726931120245200,0.166245361328125,0,0,0
1697726931129837600,0.175837646484375,-0.11731290817260742,-0.13228464126586914,-0.04195389151573181
1697726931139429000,0.18542919921875,0.13596296310424805,1.3793220520019531,-1.3326326608657837
1697726931149019600,0.19501953125,-0.22104215621948242,0.5981998443603516,-1.2265633344650269
1697726931158611200,0.204611083984375,-0.3590407371520996,0.2684030532836914,-0.8725581169128418
1697726931168203500,0.21420361328125,-1.130265235900879,-1.172593593597412,0.05980229377746582
1697726931177795000,0.223795166015625,-1.532099723815918,-2.032607078552246,0.6630477905273438
1697726931187385900,0.2333857421875,-1.4701619148254395,-2.119871139526367,0.9316340684890747
1697726931196977400,0.242977294921875,-1.621964454650879,-2.0843749046325684,1.0293294191360474
1697726931206569700,0.25256982421875,-1.7005667686462402,-1.844987392425537,1.0987622737884521
1697726931216161300,0.262161376953125,-1.5827851295471191,-1.5686776638031006,0.9627562761306763
1697726931225751800,0.271751708984375,-1.4773716926574707,-1.3767130374908447,0.7596490979194641
1697726931235343400,0.28134326171875,-1.3028783798217773,-0.9511499404907227,0.6228386163711548
1697726931244936000,0.29093603515625,-1.099156379699707,-0.3020315170288086,0.45231863856315613
1697726931254527200,0.30052734375,-0.9083676338195801,0.3384394645690918,0.24275356531143188
1697726931264118000,0.310117919921875,-0.7552590370178223,0.8461885452270508,0.055859893560409546
1697726931273709600,0.31970947265625,-0.6118087768554688,1.2098937034606934,0.11041873693466187
1697726931283302000,0.329302001953125,-0.3812227249145508,1.3818793296813965,0.4171772301197052
1697726931292893400,0.3388935546875,-0.16429471969604492,1.3894991874694824,0.8787566423416138
1697726931302484200,0.348484130859375,0.09483051300048828,1.4005250930786133,1.3626290559768677
1697726931312075800,0.35807568359375,0.3491840362548828,1.5220551490783691,1.8318041563034058
1697726931321668000,0.367668212890625,0.9104046821594238,1.370295524597168,2.3757569789886475
1697726931331259400,0.37725927734375,1.8864340782165527,1.0252866744995117,2.7862915992736816
1697726931340850200,0.38685009765625,2.640744209289551,1.2706804275512695,2.5150065422058105
1697726931350441700,0.396441650390625,2.6614818572998047,2.141597270965576,1.8354742527008057
1697726931360034000,0.406033935546875,2.346766471862793,2.4985527992248535,1.7113819122314453
1697726931369625600,0.41562548828125,1.978437900543213,1.990450382232666,2.3729586601257324
1697726931379216400,0.42521630859375,1.7642292976379395,1.5155186653137207,2.9810335636138916
1697726931388808000,0.434807861328125,1.962066650390625,1.8071098327636719,2.7635233402252197
1697726931398400300,0.444400146484375,2.3570218086242676,2.2958321571350098,2.0589640140533447
1697726931407991600,0.453991455078125,2.5746302604675293,2.472245693206787,1.5207091569900513
1697726931417582300,0.463582275390625,2.4410247802734375,2.5689644813537598,1.0149856805801392
1697726931427174000,0.473173828125,2.208724021911621,2.6907877922058105,0.5288134813308716
1697726931436766200,0.48276611328125,2.079725742340088,2.753538131713867,0.2036149501800537
1697726931446357800,0.492357666015625,2.0975680351257324,2.801180839538574,-0.17380177974700928
1697726931455948500,0.501948486328125,2.244019031524658,2.6465678215026855,-0.5116921663284302
1697726931465540000,0.5115400390625,2.528965473175049,2.3405442237854004,-0.5523330569267273
1697726931475132400,0.52113232421875,2.818843364715576,2.002924919128418,-0.44842851161956787
1697726931484724000,0.530723876953125,2.939042091369629,1.6057453155517578,-0.200444757938385
1697726931494314500,0.540314453125,3.052314281463623,0.9682250022888184,0.2878263592720032
1697726931503906000,0.549906005859375,3.1776905059814453,0.4758610725402832,0.7329096794128418
1697726931513498400,0.559498291015625,3.2616324424743652,0.05812263488769531,1.027625322341919
1697726931523090000,0.56908984375,3.3051233291625977,-0.35817813873291016,1.1910812854766846
1697726931532680700,0.5786806640625,3.275984287261963,-0.7345709800720215,1.2542239427566528
1697726931542272300,0.588272216796875,3.1754331588745117,-1.0921382904052734,1.2051275968551636
1697726931551864600,0.597864501953125,2.888913631439209,-1.3751935958862305,1.0487931966781616
1697726931561456000,0.6074560546875,2.4338645935058594,-1.5873684883117676,0.8934726715087891
1697726931571046700,0.617046630859375,2.00942325592041,-1.697939395904541,0.6254861354827881
1697726931580638200,0.62663818359375,1.529038429260254,-1.705080509185791,0.3093909025192261
1697726931590230800,0.636230712890625,0.8811140060424805,-1.728137493133545,0.053824424743652344
1697726931599822000,0.645822021484375,0.15437650680541992,-1.736724853515625,-0.04055905342102051
1697726931609412900,0.655412841796875,-0.5363235473632812,-1.6278386116027832,-0.06299722194671631
1697726931619004400,0.66500439453125,-1.141568660736084,-1.4090938568115234,0.016428470611572266
1697726931628596700,0.6745966796875,-1.6263489723205566,-1.1829795837402344,0.27304768562316895
1697726931638188300,0.684188232421875,-1.9622716903686523,-1.0117793083190918,0.5631641149520874
1697726931647779000,0.693779052734375,-2.1645288467407227,-0.8834619522094727,0.7431926727294922
1697726931657370600,0.70337060546875,-2.2588701248168945,-0.8715553283691406,0.8536388874053955
1697726931666963000,0.712962890625,-2.2270560264587402,-0.912785530090332,0.8124717473983765
1697726931676554200,0.72255419921875,-2.142085075378418,-0.9874486923217773,0.7058086395263672
1697726931686145000,0.73214501953125,-1.9430251121520996,-1.0315203666687012,0.36325371265411377
1697726931695736600,0.741736572265625,-1.6635451316833496,-1.043433666229248,-0.12051701545715332
1697726931705329000,0.751328857421875,-1.4814939498901367,-1.0535402297973633,-0.6207154989242554
